PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
76003,1969-70,00,1610612749,MIL,23.0,82,0,3534.0,938,1810,0.518,,,,485,743,0.653,,,1190.0,337,,,,283,2361
76003,1970-71,00,1610612749,MIL,24.0,82,82,3288.0,1063,1843,0.577,,,,470,681,0.69,,,1311.0,272,,,,264,2596
76003,1971-72,00,1610612749,MIL,25.0,81,81,3583.0,1159,2019,0.574,,,,504,732,0.689,,,1346.0,370,,,,235,2822
76003,1972-73,00,1610612749,MIL,26.0,76,76,3254.0,982,1772,0.554,,,,328,460,0.713,,,1224.0,379,,,,208,2292
76003,1973-74,00,1610612749,MIL,27.0,81,81,3548.0,948,1759,0.539,,,,295,420,0.702,287.0,891.0,1178.0,386,112.0,283.0,,238,2191
76003,1974-75,00,1610612749,MIL,28.0,65,64,2747.0,812,1584,0.513,,,,325,426,0.763,194.0,718.0,912.0,264,65.0,212.0,,205,1949
76003,1975-76,00,1610612747,LAL,29.0,82,82,3379.0,914,1728,0.529,,,,447,636,0.703,272.0,1111.0,1383.0,413,119.0,338.0,,292,2275
76003,1976-77,00,1610612747,LAL,30.0,82,82,3016.0,888,1533,0.579,,,,376,536,0.701,266.0,824.0,1090.0,319,101.0,261.0,,262,2152
76003,1977-78,00,1610612747,LAL,31.0,62,62,2265.0,663,1205,0.55,,,,274,350,0.783,186.0,615.0,801.0,269,103.0,185.0,208.0,182,1600
76003,1978-79,00,1610612747,LAL,32.0,80,80,3157.0,777,1347,0.577,,,,349,474,0.736,207.0,818.0,1025.0,431,76.0,316.0,282.0,230,1903
76003,1979-80,00,1610612747,LAL,33.0,82,81,3143.0,835,1383,0.604,0.0,1.0,0.0,364,476,0.765,190.0,696.0,886.0,371,81.0,280.0,297.0,216,2034
76003,1980-81,00,1610612747,LAL,34.0,80,80,2976.0,836,1457,0.574,0.0,1.0,0.0,423,552,0.766,197.0,624.0,821.0,272,59.0,228.0,249.0,244,2095
76003,1981-82,00,1610612747,LAL,35.0,76,76,2677.0,753,1301,0.579,0.0,3.0,0.0,312,442,0.706,172.0,487.0,659.0,225,63.0,207.0,230.0,224,1818
76003,1982-83,00,1610612747,LAL,36.0,79,79,2554.0,722,1228,0.588,0.0,2.0,0.0,278,371,0.749,167.0,425.0,592.0,200,61.0,170.0,200.0,220,1722
76003,1983-84,00,1610612747,LAL,37.0,80,80,2622.0,716,1238,0.578,0.0,1.0,0.0,285,394,0.723,169.0,418.0,587.0,211,55.0,143.0,221.0,211,1717
76003,1984-85,00,1610612747,LAL,38.0,79,79,2630.0,723,1207,0.599,0.0,1.0,0.0,289,395,0.732,162.0,460.0,622.0,249,63.0,162.0,197.0,238,1735
76003,1985-86,00,1610612747,LAL,39.0,79,79,2629.0,755,1338,0.564,0.0,2.0,0.0,336,439,0.765,133.0,345.0,478.0,280,67.0,130.0,203.0,248,1846
76003,1986-87,00,1610612747,LAL,40.0,78,78,2441.0,560,993,0.564,1.0,3.0,0.333,245,343,0.714,152.0,371.0,523.0,203,49.0,97.0,186.0,245,1366
76003,1987-88,00,1610612747,LAL,41.0,80,80,2308.0,480,903,0.532,0.0,1.0,0.0,205,269,0.762,118.0,360.0,478.0,135,48.0,92.0,159.0,216,1165
76003,1988-89,00,1610612747,LAL,42.0,74,74,1695.0,313,659,0.475,0.0,3.0,0.0,122,165,0.739,103.0,231.0,334.0,74,38.0,85.0,95.0,196,748
951,1996-97,00,1610612749,MIL,21.0,82,81,2538.0,390,908,0.43,117.0,298.0,0.393,205,249,0.823,97.0,229.0,326.0,210,75.0,10.0,149.0,218,1102
951,1997-98,00,1610612749,MIL,22.0,82,82,3287.0,563,1315,0.428,134.0,368.0,0.364,342,391,0.875,127.0,278.0,405.0,356,111.0,12.0,263.0,244,1602
951,1998-99,00,1610612749,MIL,23.0,50,50,1719.0,303,673,0.45,74.0,208.0,0.356,176,195,0.903,57.0,155.0,212.0,178,53.0,7.0,122.0,117,856
951,1999-00,00,1610612749,MIL,24.0,82,82,3070.0,642,1411,0.455,172.0,407.0,0.423,353,398,0.887,83.0,276.0,359.0,308,110.0,19.0,183.0,187,1809
951,2000-01,00,1610612749,MIL,25.0,82,82,3129.0,628,1309,0.48,202.0,467.0,0.433,348,392,0.888,101.0,327.0,428.0,374,124.0,20.0,204.0,192,1806
951,2001-02,00,1610612749,MIL,26.0,69,67,2525.0,530,1148,0.462,229.0,528.0,0.434,214,245,0.873,81.0,231.0,312.0,271,88.0,18.0,159.0,157,1503
951,2002-03,00,1610612749,MIL,27.0,47,46,1683.0,351,803,0.437,123.0,311.0,0.395,178,195,0.913,45.0,173.0,218.0,164,57.0,11.0,117.0,149,1003
951,2002-03,00,1610612760,SEA,27.0,29,29,1197.0,247,560,0.441,78.0,222.0,0.351,138,150,0.92,49.0,114.0,163.0,170,46.0,3.0,81.0,71,710
951,2002-03,00,0,TOT,27.0,76,75,2880.0,598,1363,0.439,201.0,533.0,0.377,316,345,0.916,94.0,287.0,381.0,334,103.0,14.0,198.0,220,1713
951,2003-04,00,1610612760,SEA,28.0,56,56,2152.0,447,1017,0.44,148.0,378.0,0.392,245,271,0.904,69.0,217.0,286.0,268,71.0,11.0,156.0,132,1287
951,2004-05,00,1610612760,SEA,29.0,78,78,3064.0,640,1494,0.428,209.0,556.0,0.376,378,428,0.883,79.0,268.0,347.0,289,84.0,5.0,171.0,167,1867
951,2005-06,00,1610612760,SEA,30.0,78,78,3022.0,681,1500,0.454,269.0,653.0,0.412,324,359,0.903,71.0,261.0,332.0,286,105.0,16.0,188.0,151,1955
951,2006-07,00,1610612760,SEA,31.0,55,55,2219.0,505,1153,0.438,165.0,443.0,0.372,279,309,0.903,57.0,190.0,247.0,228,82.0,11.0,154.0,113,1454
951,2007-08,00,1610612738,BOS,32.0,73,73,2624.0,439,986,0.445,180.0,452.0,0.398,215,237,0.907,75.0,193.0,268.0,225,65.0,16.0,127.0,147,1273
951,2008-09,00,1610612738,BOS,33.0,79,79,2876.0,499,1040,0.48,199.0,486.0,0.409,237,249,0.952,66.0,212.0,278.0,218,69.0,13.0,134.0,157,1434
951,2009-10,00,1610612738,BOS,34.0,80,80,2819.0,464,973,0.477,145.0,399.0,0.363,231,253,0.913,45.0,208.0,253.0,210,64.0,25.0,129.0,182,1304
951,2010-11,00,1610612738,BOS,35.0,80,80,2890.0,480,978,0.491,168.0,378.0,0.444,193,219,0.881,51.0,223.0,274.0,219,77.0,16.0,117.0,147,1321
951,2011-12,00,1610612738,BOS,36.0,46,42,1565.0,226,493,0.458,106.0,234.0,0.453,97,106,0.915,14.0,128.0,142.0,109,49.0,8.0,68.0,83,655
951,2012-13,00,1610612748,MIA,37.0,79,0,2035.0,292,651,0.449,139.0,332.0,0.419,140,158,0.886,40.0,177.0,217.0,135,67.0,15.0,103.0,129,863
951,2013-14,00,1610612748,MIA,38.0,73,9,1936.0,240,543,0.442,116.0,309.0,0.375,105,116,0.905,23.0,182.0,205.0,143,54.0,8.0,84.0,115,701
76054,1970-71,00,1610612758,CIN,22.0,82,82,2867.0,486,1095,0.444,,,,336,444,0.757,,,242.0,450,,,,218,1308
76054,1971-72,00,1610612758,CIN,23.0,76,71,3272.0,734,1511,0.486,,,,677,824,0.822,,,222.0,701,,,,198,2145
76054,1972-73,00,1610612758,KCK,24.0,80,80,3681.0,1028,2106,0.488,,,,663,783,0.847,,,223.0,910,,,,207,2719
76054,1973-74,00,1610612758,KCK,25.0,35,31,1272.0,222,492,0.451,,,,173,211,0.82,21.0,64.0,85.0,266,56.0,7.0,,76,617
76054,1974-75,00,1610612758,KCK,26.0,82,82,3244.0,759,1664,0.456,,,,652,748,0.872,48.0,174.0,222.0,557,119.0,7.0,,187,2170
76054,1975-76,00,1610612758,KCK,27.0,78,77,3184.0,717,1583,0.453,,,,501,625,0.802,67.0,146.0,213.0,615,126.0,15.0,,169,1935
76054,1976-77,00,1610612751,NYN,28.0,34,34,1277.0,250,560,0.446,,,,197,251,0.785,22.0,58.0,80.0,254,59.0,11.0,,77,697
76054,1978-79,00,1610612738,BOS,30.0,69,34,1662.0,259,573,0.452,,,,242,307,0.788,25.0,78.0,103.0,324,55.0,6.0,197.0,132,760
76054,1979-80,00,1610612738,BOS,31.0,80,80,2864.0,383,794,0.482,4.0,18.0,0.222,361,435,0.83,59.0,138.0,197.0,671,106.0,10.0,242.0,218,1131
76054,1980-81,00,1610612738,BOS,32.0,80,72,2820.0,382,766,0.499,0.0,9.0,0.0,342,419,0.816,36.0,140.0,176.0,618,75.0,18.0,265.0,201,1106
76054,1981-82,00,1610612738,BOS,33.0,68,51,2167.0,308,652,0.472,6.0,16.0,0.375,236,316,0.747,25.0,91.0,116.0,541,52.0,3.0,178.0,131,858
76054,1982-83,00,1610612738,BOS,34.0,66,18,1811.0,235,553,0.425,5.0,24.0,0.208,220,296,0.743,25.0,66.0,91.0,409,38.0,4.0,163.0,110,695
76054,1983-84,00,1610612749,MIL,35.0,46,46,1038.0,136,279,0.487,4.0,18.0,0.222,64,101,0.634,16.0,60.0,76.0,160,33.0,0.0,78.0,78,340
76056,1950-51,00,1610612744,PHW,23.0,65,,,352,864,0.407,,,,417,526,0.793,,,640.0,138,,,,284,1121
76056,1951-52,00,1610612744,PHW,24.0,66,,2939.0,548,1222,0.448,,,,578,707,0.818,,,745.0,170,,,,250,1674
76056,1954-55,00,1610612744,PHW,27.0,72,,2953.0,529,1325,0.399,,,,454,585,0.776,,,675.0,210,,,,270,1512
76056,1955-56,00,1610612744,PHW,28.0,72,,2724.0,617,1378,0.448,,,,507,626,0.81,,,539.0,189,,,,282,1741
76056,1956-57,00,1610612744,PHW,29.0,71,,2767.0,613,1451,0.422,,,,591,713,0.829,,,561.0,150,,,,274,1817
76056,1957-58,00,1610612744,PHW,30.0,68,,2377.0,483,1229,0.393,,,,440,544,0.809,,,503.0,135,,,,235,1406
76056,1958-59,00,1610612744,PHW,31.0,70,,2799.0,632,1466,0.431,,,,587,722,0.813,,,637.0,119,,,,264,1851
76056,1959-60,00,1610612744,PHW,32.0,72,,2618.0,593,1400,0.424,,,,420,526,0.798,,,621.0,165,,,,263,1606
76056,1960-61,00,1610612744,PHW,33.0,79,,2935.0,650,1529,0.425,,,,532,639,0.833,,,681.0,188,,,,335,1832
76056,1961-62,00,1610612744,PHW,34.0,78,,2785.0,611,1490,0.41,,,,484,601,0.805,,,527.0,201,,,,307,1706
787,1984-85,00,1610612755,PHL,22.0,82,60,2347.0,427,783,0.545,1,6,0.167,293,400,0.733,266,437,703.0,155,95,80,209,301,1148
787,1985-86,00,1610612755,PHL,23.0,80,80,2952.0,595,1041,0.572,17,75,0.227,396,578,0.685,354,672,1026.0,312,173,125,350,333,1603
787,1986-87,00,1610612755,PHL,24.0,68,62,2740.0,557,937,0.594,21,104,0.202,429,564,0.761,390,604,994.0,331,119,104,322,252,1564
787,1987-88,00,1610612755,PHL,25.0,80,80,3170.0,753,1283,0.587,44,157,0.28,714,951,0.751,385,566,951.0,254,100,103,304,278,2264
787,1988-89,00,1610612755,PHL,26.0,79,79,3088.0,700,1208,0.579,35,162,0.216,602,799,0.753,403,583,986.0,325,126,67,254,262,2037
787,1989-90,00,1610612755,PHL,27.0,79,79,3085.0,706,1177,0.6,20,92,0.217,557,744,0.749,361,548,909.0,307,148,50,243,250,1989
787,1990-91,00,1610612755,PHL,28.0,67,67,2498.0,665,1167,0.57,44,155,0.284,475,658,0.722,258,422,680.0,284,110,33,210,173,1849
787,1991-92,00,1610612755,PHL,29.0,75,75,2881.0,622,1126,0.552,32,137,0.234,454,653,0.695,271,559,830.0,308,136,44,235,196,1730
787,1992-93,00,1610612756,PHX,30.0,76,76,2859.0,716,1376,0.52,67,220,0.305,445,582,0.765,237,691,928.0,385,119,74,233,196,1944
787,1993-94,00,1610612756,PHX,31.0,65,65,2298.0,518,1046,0.495,48,178,0.27,318,452,0.704,198,529,727.0,296,101,37,206,160,1402
787,1994-95,00,1610612756,PHX,32.0,68,66,2382.0,554,1141,0.486,74,219,0.338,379,507,0.748,203,553,756.0,276,110,45,150,201,1561
787,1995-96,00,1610612756,PHX,33.0,71,71,2632.0,580,1160,0.5,49,175,0.28,440,566,0.777,243,578,821.0,262,114,56,218,208,1649
787,1996-97,00,1610612745,HOU,34.0,53,53,2010.0,335,692,0.484,58,205,0.283,288,415,0.694,212,504,716.0,248,69,25,151,153,1016
787,1997-98,00,1610612745,HOU,35.0,68,41,2243.0,361,744,0.485,18,84,0.214,296,397,0.746,241,553,794.0,217,71,28,147,187,1036
787,1998-99,00,1610612745,HOU,36.0,42,40,1526.0,240,502,0.478,4,25,0.16,192,267,0.719,167,349,516.0,192,43,13,100,89,676
787,1999-00,00,1610612745,HOU,37.0,20,18,620.0,106,222,0.477,6,26,0.231,71,110,0.645,71,138,209.0,63,14,4,44,48,289
600013,1965-66,00,1610612744,SFW,22.0,80,,2990.0,745,1698,0.439,,,,569,660,0.862,,,850.0,173,,,,297,2059
600013,1966-67,00,1610612744,SFW,23.0,78,,3175.0,1011,2240,0.451,,,,753,852,0.884,,,714.0,282,,,,258,2775
600013,1972-73,00,1610612744,GOS,29.0,82,,3075.0,737,1630,0.452,,,,358,397,0.902,,,728.0,399,,,,245,1832
600013,1973-74,00,1610612744,GOS,30.0,80,,2918.0,796,1746,0.456,,,,417,464,0.899,103.0,437.0,540.0,484,169.0,40.0,,265,2009
600013,1974-75,00,1610612744,GOS,31.0,80,,3235.0,1028,2217,0.464,,,,394,436,0.904,92.0,364.0,456.0,492,228.0,33.0,,225,2450
600013,1975-76,00,1610612744,GOS,32.0,81,,3122.0,707,1624,0.435,,,,287,311,0.923,74.0,422.0,496.0,496,202.0,27.0,,215,1701
600013,1976-77,00,1610612744,GOS,33.0,79,,2904.0,682,1551,0.44,,,,359,392,0.916,73.0,349.0,422.0,475,172.0,58.0,,194,1723
600013,1977-78,00,1610612744,GOS,34.0,82,,3024.0,760,1686,0.451,,,,378,409,0.924,75.0,374.0,449.0,446,158.0,45.0,224.0,188,1898
600013,1978-79,00,1610612745,HOU,35.0,80,,2566.0,461,1000,0.461,,,,160,169,0.947,40.0,237.0,277.0,502,95.0,38.0,198.0,195,1082
600013,1979-80,00,1610612745,HOU,36.0,72,,1816.0,325,771,0.422,73.0,221.0,0.33,143,153,0.935,53.0,183.0,236.0,268,80.0,28.0,152.0,182,866
76127,1958-59,00,1610612747,MNL,24.0,70,,2855.0,605,1482,0.408,,,,532,685,0.777,,,1050.0,287,,,,270,1742
76127,1959-60,00,1610612747,MNL,25.0,70,,2873.0,755,1781,0.424,,,,564,770,0.732,,,1150.0,243,,,,234,2074
76127,1960-61,00,1610612747,LAL,26.0,73,,3133.0,931,2166,0.43,,,,676,863,0.783,,,1447.0,371,,,,279,2538
76127,1961-62,00,1610612747,LAL,27.0,48,,2129.0,680,1588,0.428,,,,476,631,0.754,,,892.0,222,,,,155,1836
76127,1962-63,00,1610612747,LAL,28.0,80,,3370.0,1029,2273,0.453,,,,661,790,0.837,,,1146.0,386,,,,226,2719
76127,1963-64,00,1610612747,LAL,29.0,78,,3164.0,756,1778,0.425,,,,471,586,0.804,,,936.0,347,,,,235,1983
76127,1964-65,00,1610612747,LAL,30.0,74,,3056.0,763,1903,0.401,,,,483,610,0.792,,,950.0,280,,,,235,2009
76127,1965-66,00,1610612747,LAL,31.0,65,,1975.0,415,1034,0.401,,,,249,337,0.739,,,621.0,224,,,,157,1079
76127,1966-67,00,1610612747,LAL,32.0,70,,2706.0,711,1658,0.429,,,,440,541,0.813,,,898.0,215,,,,211,1862
76127,1967-68,00,1610612747,LAL,33.0,77,,3029.0,757,1709,0.443,,,,488,621,0.786,,,941.0,355,,,,232,2002
76127,1968-69,00,1610612747,LAL,34.0,76,,3064.0,730,1632,0.447,,,,421,567,0.743,,,805.0,408,,,,204,1881
76127,1969-70,00,1610612747,LAL,35.0,54,,2213.0,511,1051,0.486,,,,276,357,0.773,,,559.0,292,,,,132,1298
76127,1970-71,00,1610612747,LAL,36.0,2,,57.0,8,19,0.421,,,,4,6,0.667,,,11.0,2,,,,6,20
76127,1971-72,00,1610612747,LAL,37.0,9,,239.0,42,97,0.433,,,,22,27,0.815,,,57.0,18,,,,20,106
76144,1961-62,00,1610612764,CHP,22.0,79,,3344.0,973,1875,0.519,,,,549,853,0.644,,,1500.0,210,,,,281,2495
76144,1962-63,00,1610612764,CHZ,23.0,80,,3306.0,840,1595,0.527,,,,553,821,0.674,,,1309.0,233,,,,283,2233
76144,1963-64,00,1610612764,BLT,24.0,80,,3394.0,811,1582,0.513,,,,537,825,0.651,,,1361.0,126,,,,300,2159
76144,1964-65,00,1610612764,BLT,25.0,80,,3301.0,733,1441,0.509,,,,515,752,0.685,,,1166.0,191,,,,260,1981
76144,1965-66,00,1610612764,BLT,26.0,8,,268.0,56,124,0.452,,,,40,67,0.597,,,102.0,18,,,,32,152
76144,1965-66,00,1610612752,NYK,26.0,72,,3084.0,639,1249,0.512,,,,390,622,0.627,,,1152.0,217,,,,262,1668
76144,1965-66,00,0,TOT,26.0,80,,3352.0,695,1373,0.506,,,,430,689,0.624,,,1254.0,235,,,,294,1820
76144,1966-67,00,1610612752,NYK,27.0,79,,3010.0,565,1084,0.521,,,,369,580,0.636,,,1064.0,206,,,,275,1499
76144,1967-68,00,1610612752,NYK,28.0,82,,2695.0,511,944,0.541,,,,350,529,0.662,,,961.0,164,,,,259,1372
76144,1968-69,00,1610612752,NYK,29.0,35,,1136.0,204,402,0.507,,,,125,202,0.619,,,385.0,77,,,,123,533
76144,1968-69,00,1610612765,DET,29.0,53,,2023.0,359,701,0.512,,,,276,416,0.663,,,716.0,99,,,,197,994
76144,1968-69,00,0,TOT,29.0,88,,3159.0,563,1103,0.51,,,,401,618,0.649,,,1101.0,176,,,,320,1527
76144,1969-70,00,1610612737,ATL,30.0,23,,855.0,141,287,0.491,,,,75,124,0.605,,,310.0,88,,,,97,357
76144,1969-70,00,1610612765,DET,30.0,56,,1173.0,210,384,0.547,,,,140,249,0.562,,,397.0,55,,,,163,560
76144,1969-70,00,0,TOT,30.0,79,,2028.0,351,671,0.523,,,,215,373,0.576,,,707.0,143,,,,260,917
76144,1970-71,00,1610612737,ATL,31.0,82,,2908.0,433,879,0.493,,,,336,556,0.604,,,1060.0,230,,,,271,1202
76144,1971-72,00,1610612737,ATL,32.0,82,,3187.0,593,1089,0.545,,,,340,581,0.585,,,1049.0,262,,,,255,1526
76144,1972-73,00,1610612737,ATL,33.0,74,,2802.0,455,901,0.505,,,,283,526,0.538,,,964.0,179,,,,244,1193
76144,1973-74,00,1610612737,ATL,34.0,77,,2440.0,389,801,0.486,,,,233,383,0.608,264.0,476.0,740.0,189,52.0,48.0,,232,1011
76144,1974-75,00,1610612762,NOJ,35.0,1,,14.0,2,2,1.0,,,,2,2,1.0,0.0,5.0,5.0,0,0.0,0.0,,2,6
76166,1966-67,00,1610612765,DET,23.0,80,,2762.0,664,1522,0.436,,,,273,370,0.738,,,359.0,330,,,,217,1601
76166,1967-68,00,1610612765,DET,24.0,79,,3209.0,835,1893,0.441,,,,472,668,0.707,,,373.0,509,,,,254,2142
76166,1968-69,00,1610612765,DET,25.0,77,,3039.0,678,1594,0.425,,,,444,623,0.713,,,382.0,546,,,,256,1800
76166,1969-70,00,1610612765,DET,26.0,70,,2334.0,575,1295,0.444,,,,454,580,0.783,,,299.0,418,,,,196,1604
76166,1970-71,00,1610612765,DET,27.0,82,,3065.0,799,1710,0.467,,,,615,772,0.797,,,364.0,408,,,,228,2213
76166,1971-72,00,1610612765,DET,28.0,45,,1936.0,369,891,0.414,,,,278,354,0.785,,,186.0,317,,,,138,1016
76166,1972-73,00,1610612765,DET,29.0,82,,3361.0,692,1545,0.448,,,,456,560,0.814,,,298.0,637,,,,229,1840
76166,1973-74,00,1610612765,DET,30.0,81,,3124.0,582,1336,0.436,,,,356,438,0.813,108.0,173.0,281.0,555,109.0,17.0,,216,1520
76166,1974-75,00,1610612765,DET,31.0,79,,3222.0,578,1333,0.434,,,,343,424,0.809,86.0,200.0,286.0,610,116.0,26.0,,222,1499
76166,1975-76,00,1610612764,WAS,32.0,82,,2945.0,497,1113,0.447,,,,332,422,0.787,94.0,143.0,237.0,492,118.0,23.0,,262,1326
76166,1976-77,00,1610612764,WAS,33.0,64,,1516.0,271,597,0.454,,,,136,176,0.773,54.0,89.0,143.0,275,61.0,5.0,,150,678
76166,1977-78,00,1610612738,BOS,34.0,80,,2256.0,422,940,0.449,,,,244,296,0.824,76.0,136.0,212.0,300,79.0,18.0,216.0,247,1088
1449,1979-80,00,1610612738,BOS,23.0,82,82,2955.0,693,1463,0.474,58,143,0.406,301,360,0.836,216,636,852.0,370,143,53,263,279,1745
1449,1980-81,00,1610612738,BOS,24.0,82,82,3239.0,719,1503,0.478,20,74,0.27,283,328,0.863,191,704,895.0,451,161,63,289,239,1741
1449,1981-82,00,1610612738,BOS,25.0,77,58,2923.0,711,1414,0.503,11,52,0.212,328,380,0.863,200,637,837.0,447,143,66,254,244,1761
1449,1982-83,00,1610612738,BOS,26.0,79,79,2982.0,747,1481,0.504,22,77,0.286,351,418,0.84,193,677,870.0,458,148,71,240,197,1867
1449,1983-84,00,1610612738,BOS,27.0,79,77,3028.0,758,1542,0.492,18,73,0.247,374,421,0.888,181,615,796.0,520,144,69,237,197,1908
1449,1984-85,00,1610612738,BOS,28.0,80,77,3161.0,918,1760,0.522,56,131,0.427,403,457,0.882,164,678,842.0,531,129,98,248,208,2295
1449,1985-86,00,1610612738,BOS,29.0,82,81,3113.0,796,1606,0.496,82,194,0.423,441,492,0.896,190,615,805.0,557,166,51,266,182,2115
1449,1986-87,00,1610612738,BOS,30.0,74,73,3005.0,786,1497,0.525,90,225,0.4,414,455,0.91,124,558,682.0,566,135,70,240,185,2076
1449,1987-88,00,1610612738,BOS,31.0,76,75,2965.0,881,1672,0.527,98,237,0.414,415,453,0.916,108,595,703.0,467,125,57,213,157,2275
1449,1988-89,00,1610612738,BOS,32.0,6,6,189.0,49,104,0.471,0,0,0.0,18,19,0.947,1,36,37.0,29,6,5,11,18,116
1449,1989-90,00,1610612738,BOS,33.0,75,75,2944.0,718,1517,0.473,65,195,0.333,319,343,0.93,90,622,712.0,562,106,61,243,173,1820
1449,1990-91,00,1610612738,BOS,34.0,60,60,2277.0,462,1017,0.454,77,198,0.389,163,183,0.891,53,456,509.0,431,108,58,187,118,1164
1449,1991-92,00,1610612738,BOS,35.0,45,45,1662.0,353,758,0.466,52,128,0.406,150,162,0.926,46,388,434.0,306,42,33,125,82,908
2547,2003-04,00,1610612761,TOR,20.0,75,63,2512.0,327,712,0.459,5,14,0.357,202,288,0.701,191,366,557.0,78,59,106,107,215,861
2547,2004-05,00,1610612761,TOR,21.0,81,81,3015.0,473,1005,0.471,3,10,0.3,412,542,0.76,194,524,718.0,153,76,113,187,226,1361
2547,2005-06,00,1610612761,TOR,22.0,70,70,2751.0,549,1087,0.505,0,13,0.0,474,581,0.816,204,443,647.0,181,50,79,157,209,1572
2547,2006-07,00,1610612761,TOR,23.0,69,69,2658.0,543,1094,0.496,12,35,0.343,463,590,0.785,186,555,741.0,175,39,90,179,163,1561
2547,2007-08,00,1610612761,TOR,24.0,67,67,2425.0,507,1027,0.494,10,25,0.4,472,559,0.844,174,409,583.0,171,63,67,153,157,1496
2547,2008-09,00,1610612761,TOR,25.0,77,77,2928.0,615,1263,0.487,12,49,0.245,504,617,0.817,215,556,771.0,191,67,77,174,189,1746
2547,2009-10,00,1610612761,TOR,26.0,70,70,2526.0,600,1158,0.518,8,22,0.364,470,590,0.797,205,554,759.0,166,43,68,169,170,1678
2547,2010-11,00,1610612748,MIA,27.0,77,77,2795.0,524,1056,0.496,6,25,0.24,384,471,0.815,141,500,641.0,144,59,49,138,172,1438
2547,2011-12,00,1610612748,MIA,28.0,57,57,2007.0,393,807,0.487,10,35,0.286,229,279,0.821,94,358,452.0,103,51,45,117,128,1025
2547,2012-13,00,1610612748,MIA,29.0,74,74,2454.0,485,907,0.535,21,74,0.284,241,302,0.798,131,370,501.0,123,66,101,128,168,1232
2547,2013-14,00,1610612748,MIA,30.0,79,79,2531.0,492,953,0.516,74,218,0.339,223,272,0.82,98,424,522.0,87,80,78,125,192,1281
2547,2014-15,00,1610612748,MIA,31.0,44,44,1556.0,343,745,0.46,63,168,0.375,179,232,0.772,46,264,310.0,95,41,25,95,69,928
2547,2015-16,00,1610612748,MIA,32.0,53,53,1778.0,358,767,0.467,81,222,0.365,213,268,0.795,48,342,390.0,128,36,34,78,101,1010
76243,1947-48,00,1610612752,NYK,20.0,47,,,276,854,0.323,,,,119,183,0.65,,,,61,,,,102,671
76243,1948-49,00,1610612752,NYK,21.0,57,,,299,906,0.33,,,,212,279,0.76,,,,173,,,,144,810
76243,1949-50,00,1610612752,NYK,22.0,67,,,373,1024,0.364,,,,285,374,0.762,,,,247,,,,188,1031
76243,1952-53,00,1610612752,NYK,25.0,70,,2316.0,323,807,0.4,,,,331,401,0.825,,,233.0,243,,,,287,977
76243,1953-54,00,1610612752,NYK,26.0,72,,2373.0,354,884,0.4,,,,354,429,0.825,,,246.0,209,,,,259,1062
76243,1954-55,00,1610612752,NYK,27.0,71,,2479.0,400,1032,0.388,,,,274,342,0.801,,,295.0,274,,,,208,1074
76243,1955-56,00,1610612752,NYK,28.0,72,,2316.0,396,1064,0.372,,,,320,382,0.838,,,259.0,298,,,,215,1112
76243,1956-57,00,1610612752,NYK,29.0,72,,2345.0,378,993,0.381,,,,245,303,0.809,,,259.0,256,,,,195,1001
76243,1957-58,00,1610612752,NYK,30.0,71,,2475.0,426,1018,0.418,,,,321,378,0.849,,,330.0,393,,,,183,1173
76243,1958-59,00,1610612752,NYK,31.0,72,,1959.0,287,684,0.42,,,,180,218,0.826,,,251.0,349,,,,178,754
76243,1959-60,00,1610612752,NYK,32.0,54,,1514.0,285,659,0.432,,,,129,154,0.838,,,168.0,270,,,,127,699
76243,1960-61,00,1610612752,NYK,33.0,15,,218.0,37,79,0.468,,,,11,14,0.786,,,31.0,48,,,,29,85
76243,1961-62,00,1610612738,BOS,34.0,48,,414.0,78,207,0.377,,,,20,27,0.741,,,50.0,71,,,,49,176
977,1996-97,00,1610612747,LAL,18.0,71,6,1102.0,176,422,0.417,51,136,0.375,136,166,0.819,47,85,132.0,91,49,23,112,102,539
977,1997-98,00,1610612747,LAL,19.0,79,1,2056.0,391,913,0.428,75,220,0.341,363,457,0.794,79,163,242.0,199,74,40,157,180,1220
977,1998-99,00,1610612747,LAL,20.0,50,50,1896.0,362,779,0.465,27,101,0.267,245,292,0.839,53,211,264.0,190,72,50,157,153,996
977,1999-00,00,1610612747,LAL,21.0,66,62,2524.0,554,1183,0.468,46,144,0.319,331,403,0.821,108,308,416.0,323,106,62,182,220,1485
977,2000-01,00,1610612747,LAL,22.0,68,68,2791.0,701,1510,0.464,61,200,0.305,475,557,0.853,104,295,399.0,338,114,43,220,222,1938
977,2001-02,00,1610612747,LAL,23.0,80,80,3065.0,749,1597,0.469,33,132,0.25,488,589,0.829,112,329,441.0,438,118,35,223,228,2019
977,2002-03,00,1610612747,LAL,24.0,82,82,3404.0,868,1924,0.451,124,324,0.383,601,713,0.843,106,458,564.0,481,181,67,288,218,2461
977,2003-04,00,1610612747,LAL,25.0,65,64,2452.0,516,1178,0.438,71,217,0.327,454,533,0.852,103,256,359.0,330,112,28,171,176,1557
